station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth 
ALO,2022-01-26 10:54,-16.10,-24.00,66.36,0.00,0.00,0.00,30.47,1034.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.10,KALO 261054Z AUTO 00000KT 10SM CLR M27/M31 A3047 RMK AO2 SLP345 T12671311,M
ALO,2022-01-26 11:54,-18.00,-24.00,73.12,0.00,0.00,0.00,30.45,1034.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-18.00,KALO 261154Z 00000KT 10SM CLR M28/M31 A3045 RMK AO2 SLP341 T12781311 11228 21278 58010,M
ALO,2022-01-26 12:54,-16.10,-24.00,66.36,160.00,3.00,0.00,30.44,1033.80,10.00,M,CLR,M,M,M,M,M,M,M,M,T,M,M,M,M,M,-26.30,KALO 261254Z 16003KT 10SM CLR M27/M31 A3044 RMK AO2 SLP338 I1000 T12671311,M
ALO,2022-01-26 13:54,-14.10,-20.00,73.96,140.00,4.00,0.00,30.42,1033.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.41,KALO 261354Z 14004KT 10SM CLR M26/M29 A3042 RMK AO2 SLP331 T12561289,M
ALO,2022-01-26 14:54,-9.00,-13.00,82.02,180.00,6.00,0.00,30.40,1032.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,T,M,M,M,M,-23.85,KALO 261454Z 18006KT 10SM CLR M23/M25 A3040 RMK AO2 SLP323 I3000 T12281250 58016,M
ALO,2022-01-26 15:54,-2.90,-11.90,64.53,180.00,9.00,0.00,30.38,1031.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-19.88,KALO 261554Z 18009KT 10SM CLR M19/M24 A3038 RMK AO2 SLP315 T11941244,M
ALO,2022-01-26 16:54,1.00,-9.00,61.96,190.00,12.00,0.00,30.36,1030.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-17.45,KALO 261654Z 19012KT 10SM CLR M17/M23 A3036 RMK AO2 SLP307 T11721228,M
ALO,2022-01-26 17:54,5.00,-6.00,59.60,190.00,14.00,0.00,30.32,1029.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,T,M,M,M,-13.64,KALO 261754Z 19014KT 10SM CLR M15/M21 A3032 RMK AO2 SLP292 I6000 T11501211 11150 21278 58028,M
ALO,2022-01-26 18:54,9.00,-2.00,60.21,170.00,11.00,0.00,30.27,1027.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.60,KALO 261854Z 17011KT 10SM CLR M13/M19 A3027 RMK AO2 SLP274 T11281189,M
ALO,2022-01-26 19:54,12.00,0.00,57.88,170.00,16.00,0.00,30.21,1025.30,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.65,KALO 261954Z 17016G23KT 10SM CLR M11/M18 A3021 RMK AO2 SLP253 T11111178,M
ALO,2022-01-26 20:54,14.00,3.00,60.94,170.00,15.00,0.00,30.17,1024.10,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,190.00,2022-01-26 20:19,-2.56,KALO 262054Z 17015G23KT 10SM CLR M10/M16 A3017 RMK AO2 PK WND 19026/2019 SLP241 T11001161 56048,M
ALO,2022-01-26 21:54,16.00,3.90,58.22,180.00,15.00,0.00,30.15,1023.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,170.00,2022-01-26 21:23,0.04,KALO 262154Z 18015KT 10SM CLR M09/M16 A3015 RMK AO2 PK WND 17026/2123 SLP233 T10891156,M
ALO,2022-01-26 22:54,16.00,5.00,61.23,180.00,12.00,0.00,30.12,1022.50,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.64,KALO 262254Z 18012G21KT 10SM CLR M09/M15 A3012 RMK AO2 SLP225 T10891150,M
ALO,2022-01-26 23:54,16.00,5.00,61.23,170.00,9.00,0.00,30.12,1022.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.62,KALO 262354Z 17009KT 10SM CLR M09/M15 A3012 RMK AO2 SLP224 T10891150 11089 21150 56016,M
ALO,2022-01-27 00:54,16.00,5.00,61.23,170.00,12.00,0.00,30.09,1021.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.64,KALO 270054Z 17012KT 10SM CLR M09/M15 A3009 RMK AO2 SLP214 T10891150,M
ALO,2022-01-27 01:54,16.00,5.00,61.23,180.00,13.00,0.00,30.08,1021.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.07,KALO 270154Z 18013KT 10SM CLR M09/M15 A3008 RMK AO2 SLP210 T10891150,M
ALO,2022-01-27 02:54,16.00,6.10,64.39,170.00,10.00,0.00,30.07,1020.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.90,KALO 270254Z AUTO 17010KT 10SM CLR M09/M14 A3007 RMK AO2 SLP203 T10891144 56018,M
ALO,2022-01-27 03:54,17.10,7.00,63.95,180.00,10.00,0.00,30.05,1019.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.28,KALO 270354Z AUTO 18010KT 10SM CLR M08/M14 A3005 RMK AO2 SLP196 T10831139,M
ALO,2022-01-27 04:54,19.00,8.10,61.94,180.00,12.00,0.00,30.02,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.46,KALO 270454Z AUTO 18012KT 10SM CLR M07/M13 A3002 RMK AO2 SLP185 T10721133,M
ALO,2022-01-27 05:54,21.90,10.00,59.63,180.00,11.00,0.00,30.01,1017.70,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,9.70,KALO 270554Z AUTO 18011KT 10SM SCT055 M06/M12 A3001 RMK AO2 SLP177 T10561122 11056 21094 410561278 56020,M
ALO,2022-01-27 06:54,24.10,10.90,56.59,210.00,12.00,0.00,29.99,1017.20,10.00,M,BKN,OVC,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,11.95,KALO 270654Z AUTO 21012KT 10SM BKN060 OVC110 M04/M12 A2999 RMK AO2 SLP172 T10441117,M
ALO,2022-01-27 07:54,25.00,12.90,59.55,220.00,12.00,0.00,29.98,1016.60,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,13.09,KALO 270754Z AUTO 22012KT 10SM OVC065 M04/M11 A2998 RMK AO2 SLP166 T10391106,M
ALO,2022-01-27 08:54,24.10,12.90,61.83,230.00,10.00,0.00,29.98,1016.70,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,13.06,KALO 270854Z AUTO 23010KT 10SM FEW110 M04/M11 A2998 RMK AO2 SLP167 T10441106 55008,M
ALO,2022-01-27 09:54,24.10,14.00,64.89,230.00,9.00,0.00,29.98,1016.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.69,KALO 270954Z AUTO 23009KT 10SM CLR M04/M10 A2998 RMK AO2 SLP168 T10441100,M
ALO,2022-01-27 10:54,26.10,16.00,65.16,240.00,8.00,0.00,29.99,1016.90,10.00,M,FEW,OVC,M,M,4200.00,5500.00,M,M,M,M,M,M,M,M,M,16.85,KALO 271054Z AUTO 24008KT 10SM FEW042 OVC055 M03/M09 A2999 RMK AO2 SLP169 T10331089,M
ALO,2022-01-27 11:54,27.00,17.10,65.84,250.00,9.00,0.00,30.01,1017.60,10.00,M,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,17.30,KALO 271154Z 25009KT 10SM OVC044 M03/M08 A3001 RMK AO2 SLP176 T10281083 11028 21056 53010,M
ALO,2022-01-27 12:54,27.00,19.00,71.45,260.00,9.00,0.00,30.03,1018.30,10.00,M,OVC,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,17.30,KALO 271254Z 26009KT 10SM OVC045 M03/M07 A3003 RMK AO2 SLP183 T10281072,M
ALO,2022-01-27 13:54,28.00,19.90,71.25,260.00,7.00,0.00,30.04,1018.80,10.00,M,OVC,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,19.90,KALO 271354Z 26007KT 10SM OVC046 M02/M07 A3004 RMK AO2 SLP188 T10221067,M
ALO,2022-01-27 14:54,30.90,24.10,75.59,280.00,7.00,0.00,30.08,1019.80,10.00,M,OVC,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,23.44,KALO 271454Z 28007KT 10SM OVC046 M01/M04 A3008 RMK AO2 SLP198 T10061044 53022,M
ALO,2022-01-27 15:54,33.10,26.10,75.18,310.00,11.00,0.00,30.09,1020.30,10.00,M,OVC,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,23.86,KALO 271554Z 31011KT 10SM OVC045 01/M03 A3009 RMK AO2 SLP203 T00061033,M
ALO,2022-01-27 16:54,34.00,27.00,75.26,310.00,12.00,0.00,30.13,1021.50,10.00,M,OVC,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,24.55,KALO 271654Z 31012KT 10SM OVC043 01/M03 A3013 RMK AO2 SLP215 T00111028,M
ALO,2022-01-27 17:54,34.00,27.00,75.26,300.00,13.00,0.00,30.13,1021.60,10.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,24.13,KALO 271754Z 30013KT 10SM OVC042 01/M03 A3013 RMK AO2 SLP216 T00111028 10011 21028 51019,M
ALO,2022-01-27 18:54,35.10,26.10,69.41,320.00,12.00,0.00,30.13,1021.30,10.00,21.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,25.95,KALO 271854Z 32012G21KT 10SM OVC042 02/M03 A3013 RMK AO2 SLP213 T00171033,M
ALO,2022-01-27 19:54,34.00,25.00,69.28,320.00,17.00,0.00,30.14,1021.50,10.00,M,FEW,OVC,M,M,2900.00,4100.00,M,M,M,M,M,M,M,M,M,22.70,KALO 271954Z 32017KT 10SM FEW029 OVC041 01/M04 A3014 RMK AO2 SLP215 T00111039,M
ALO,2022-01-27 20:54,34.00,24.10,66.72,310.00,15.00,0.00,30.15,1022.20,10.00,24.00,FEW,SCT,BKN,M,2800.00,3400.00,4700.00,M,M,M,M,M,M,M,M,23.37,KALO 272054Z 31015G24KT 10SM FEW028 SCT034 BKN047 01/M04 A3015 RMK AO2 SLP222 T00111044 53006,M
ALO,2022-01-27 21:54,33.10,21.00,60.71,320.00,17.00,0.00,30.17,1022.80,10.00,M,SCT,SCT,BKN,M,3000.00,3600.00,4400.00,M,M,M,M,M,28.00,330.00,2022-01-27 21:34,21.52,KALO 272154Z 32017KT 10SM SCT030 SCT036 BKN044 01/M06 A3017 RMK AO2 PK WND 33028/2134 SLP228 T00061061,M
ALO,2022-01-27 22:54,30.00,19.00,63.18,330.00,15.00,0.00,30.21,1024.10,10.00,25.00,SCT,M,M,M,4400.00,M,M,M,M,M,M,M,28.00,330.00,2022-01-27 22:16,18.19,KALO 272254Z 33015G25KT 10SM SCT044 M01/M07 A3021 RMK AO2 PK WND 33028/2216 SLP241 T10111072,M
ALO,2022-01-27 23:54,26.10,18.00,71.04,310.00,15.00,0.00,30.24,1025.20,10.00,M,FEW,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,13.13,KALO 272354Z 31015KT 10SM FEW024 M03/M08 A3024 RMK AO2 SLP252 T10331078 10017 21033 53028,M
ALO,2022-01-28 00:54,21.90,15.10,74.69,320.00,10.00,0.00,30.27,1026.40,10.00,19.00,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,10.30,KALO 280054Z 32010G19KT 10SM SCT045 M06/M09 A3027 RMK AO2 SLP264 T10561094,M
ALO,2022-01-28 01:27,21.00,12.90,70.45,310.00,13.00,0.00,30.29,M,10.00,M,BKN,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,7.48,KALO 280127Z 31013KT 10SM BKN028 M06/M11 A3029 RMK AO2 T10611106,M
ALO,2022-01-28 01:45,19.90,10.90,67.57,320.00,15.00,0.00,30.29,M,10.00,M,SCT,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,5.09,KALO 280145Z 32015KT 10SM SCT029 M07/M12 A3029 RMK AO2 T10671117,M
ALO,2022-01-28 01:54,19.00,10.90,70.22,320.00,17.00,0.00,30.29,1027.20,10.00,25.00,FEW,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,3.04,KALO 280154Z 32017G25KT 10SM FEW029 M07/M12 A3029 RMK AO2 SLP272 T10721117,M
ALO,2022-01-28 02:54,15.10,8.10,73.31,320.00,12.00,0.00,30.30,1027.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.49,KALO 280254Z AUTO 32012KT 10SM CLR M09/M13 A3030 RMK AO2 SLP276 T10941133 51022,M
ALO,2022-01-28 03:54,12.90,6.10,73.74,320.00,12.00,0.00,30.32,1028.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.31,KALO 280354Z AUTO 32012KT 10SM CLR M11/M14 A3032 RMK AO2 SLP282 T11061144,M
ALO,2022-01-28 04:54,10.90,3.00,69.89,330.00,11.00,0.00,30.34,1028.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.20,KALO 280454Z AUTO 33011KT 10SM CLR M12/M16 A3034 RMK AO2 SLP289 T11171161,M
ALO,2022-01-28 05:54,9.00,1.00,69.33,330.00,11.00,0.00,30.36,1029.40,10.00,M,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,-6.60,KALO 280554Z AUTO 33011KT 10SM FEW039 M13/M17 A3036 RMK AO2 SLP294 T11281172 11033 21128 400171128 51017,M
ALO,2022-01-28 06:54,7.00,0.00,72.41,330.00,11.00,0.00,30.36,1029.70,10.00,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,-9.13,KALO 280654Z AUTO 33011KT 10SM OVC040 M14/M18 A3036 RMK AO2 SLP297 T11391178,M
ALO,2022-01-28 07:54,5.00,-2.00,72.18,320.00,11.00,0.00,30.37,1030.10,10.00,M,FEW,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,-11.65,KALO 280754Z AUTO 32011KT 10SM FEW043 M15/M19 A3037 RMK AO2 SLP301 T11501189,M
ALO,2022-01-28 08:54,3.00,-4.00,71.95,320.00,11.00,0.00,30.39,1030.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.18,KALO 280854Z AUTO 32011KT 10SM CLR M16/M20 A3039 RMK AO2 SLP306 T11611200 53010,M
ALO,2022-01-28 09:54,1.00,-6.00,71.71,320.00,6.00,0.00,30.38,1030.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.81,KALO 280954Z AUTO 32006KT 10SM CLR M17/M21 A3038 RMK AO2 SLP306 T11721211,M
ALO,2022-01-28 10:54,0.00,-7.10,71.25,310.00,7.00,0.00,30.40,1031.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.23,KALO 281054Z AUTO 31007KT 10SM CLR M18/M22 A3040 RMK AO2 SLP312 T11781217,M
ALO,2022-01-28 11:54,-2.90,-9.00,74.47,300.00,6.00,0.00,30.41,1031.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.50,KALO 281154Z 30006KT 10SM CLR M19/M23 A3041 RMK AO2 SLP315 T11941228 11128 21194 53006,M
ALO,2022-01-28 12:54,-4.00,-9.90,75.09,310.00,5.00,0.00,30.42,1032.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.36,KALO 281254Z 31005KT 10SM CLR M20/M23 A3042 RMK AO2 SLP321 T12001233,M
ALO,2022-01-28 13:54,-5.10,-11.00,74.97,300.00,5.00,0.00,30.43,1032.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-17.67,KALO 281354Z 30005KT 10SM CLR M21/M24 A3043 RMK AO2 SLP326 T12061239,M
ALO,2022-01-28 14:54,-2.90,-9.00,74.47,320.00,4.00,0.00,30.43,1032.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.33,KALO 281454Z 32004KT 10SM CLR M19/M23 A3043 RMK AO2 SLP327 T11941228 51009,M
ALO,2022-01-28 15:54,1.00,-7.10,67.99,310.00,5.00,0.00,30.43,1032.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.42,KALO 281554Z 31005KT 10SM CLR M17/M22 A3043 RMK AO2 SLP327 T11721217,M
ALO,2022-01-28 16:54,3.90,-6.00,62.69,290.00,6.00,0.00,30.45,1033.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.31,KALO 281654Z 29006KT 10SM CLR M16/M21 A3045 RMK AO2 SLP333 T11561211,M
ALO,2022-01-28 17:54,7.00,-5.10,56.83,M,M,0.00,30.44,1032.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KALO 281754Z 10SM CLR M14/M21 A3044 RMK AO2 SLP328 T11391206 11139 21211 50002,M
ALO,2022-01-28 18:54,10.90,-2.00,55.30,330.00,5.00,0.00,30.41,1031.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.34,KALO 281854Z 33005KT 10SM CLR M12/M19 A3041 RMK AO2 SLP317 T11171189,M
ALO,2022-01-28 19:54,14.00,-2.00,48.23,310.00,7.00,0.00,30.39,1030.90,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,2.84,KALO 281954Z 31007KT 10SM FEW100 M10/M19 A3039 RMK AO2 SLP309 T11001189,M
ALO,2022-01-28 20:54,12.90,-0.90,53.32,270.00,4.00,0.00,30.37,1030.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.12,KALO 282054Z 27004KT 10SM CLR M11/M18 A3037 RMK AO2 SLP304 T11061183 56024,M
ALO,2022-01-28 21:54,12.00,0.00,57.88,250.00,7.00,0.00,30.37,1030.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.40,KALO 282154Z 25007KT 10SM CLR M11/M18 A3037 RMK AO2 SLP305 T11111178,M
ALO,2022-01-28 22:54,10.90,-0.90,58.26,250.00,6.00,0.00,30.35,1029.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.12,KALO 282254Z 25006KT 10SM CLR M12/M18 A3035 RMK AO2 SLP299 T11171183,M
ALO,2022-01-28 23:54,9.00,-2.00,60.21,250.00,5.00,0.00,30.35,1029.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.92,KALO 282354Z 25005KT 10SM CLR M13/M19 A3035 RMK AO2 SLP299 T11281189 11100 21139 58006,M
ALO,2022-01-29 00:54,8.10,-2.00,62.70,250.00,3.00,0.00,30.34,1029.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.37,KALO 290054Z 25003KT 10SM CLR M13/M19 A3034 RMK AO2 SLP299 T11331189,M
ALO,2022-01-29 01:54,5.00,-2.90,69.16,220.00,5.00,0.00,30.33,1029.60,10.00,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,-5.67,KALO 290154Z 22005KT 10SM BKN025 M15/M19 A3033 RMK AO2 SLP296 T11501194,M
ALO,2022-01-29 02:21,6.10,-2.00,68.64,200.00,3.00,0.00,30.32,M,9.00,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,-0.92,KALO 290221Z 20003KT 9SM SCT025 M14/M19 A3032 RMK AO2 T11441189,M
ALO,2022-01-29 02:54,3.90,-2.90,72.74,0.00,0.00,0.00,30.31,1028.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.90,KALO 290254Z 00000KT 10SM CLR M16/M19 A3031 RMK AO2 SLP289 T11561194 58010,M
ALO,2022-01-29 03:44,1.90,-5.10,71.82,150.00,3.00,0.00,30.30,M,10.00,M,BKN,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,-5.72,KALO 290344Z 15003KT 10SM BKN028 M17/M21 A3030 RMK AO2 T11671206,M
ALO,2022-01-29 03:54,3.90,-2.90,72.74,150.00,4.00,0.00,30.30,1028.30,10.00,M,SCT,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,-5.39,KALO 290354Z 15004KT 10SM SCT028 M16/M19 A3030 RMK AO2 SLP283 T11561194,M
ALO,2022-01-29 04:54,3.90,-2.90,72.74,160.00,5.00,0.00,30.27,1027.40,10.00,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,-6.98,KALO 290454Z 16005KT 10SM BKN035 M16/M19 A3027 RMK AO2 SLP274 T11561194,M
ALO,2022-01-29 05:54,6.10,-2.00,68.64,160.00,6.00,0.00,30.25,1026.40,10.00,M,BKN,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,-5.66,KALO 290554Z 16006KT 10SM BKN034 M14/M19 A3025 RMK AO2 SLP264 T11441189 11122 21167 411001211 58022,M
ALO,2022-01-29 06:54,8.10,-0.90,66.04,160.00,6.00,0.00,30.24,1025.80,10.00,M,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,-3.25,KALO 290654Z 16006KT 10SM OVC034 M13/M18 A3024 RMK AO2 SLP258 T11331183,M
ALO,2022-01-29 07:54,7.00,-2.00,65.89,150.00,5.00,0.00,30.21,1024.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.29,KALO 290754Z 15005KT 10SM CLR M14/M19 A3021 RMK AO2 SLP249 T11391189,M
ALO,2022-01-29 08:54,7.00,-2.00,65.89,160.00,5.00,0.00,30.18,1023.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.29,KALO 290854Z 16005KT 10SM CLR M14/M19 A3018 RMK AO2 SLP238 T11391189 58023,M
ALO,2022-01-29 09:54,7.00,-0.90,69.41,110.00,4.00,0.00,30.16,1023.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.77,KALO 290954Z 11004KT 10SM CLR M14/M18 A3016 RMK AO2 SLP231 T11391183,M
ALO,2022-01-29 10:54,7.00,-0.90,69.41,130.00,5.00,0.00,30.13,1022.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.29,KALO 291054Z 13005KT 10SM CLR M14/M18 A3013 RMK AO2 SLP225 T11391183,M
ALO,2022-01-29 11:54,7.00,-0.90,69.41,140.00,4.00,0.00,30.11,1021.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.77,KALO 291154Z 14004KT 10SM CLR M14/M18 A3011 RMK AO2 SLP215 T11391183 11133 21150 58023,M
ALO,2022-01-29 12:54,7.00,-0.90,69.41,150.00,7.00,0.00,30.08,1020.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.69,KALO 291254Z 15007KT 10SM CLR M14/M18 A3008 RMK AO2 SLP207 T11391183,M
ALO,2022-01-29 13:54,8.10,0.00,68.90,140.00,7.00,0.00,30.08,1020.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.35,KALO 291354Z 14007KT 10SM CLR M13/M18 A3008 RMK AO2 SLP206 T11331178,M
ALO,2022-01-29 14:54,10.90,1.00,63.69,150.00,8.00,0.00,30.06,1019.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.88,KALO 291454Z 15008KT 10SM CLR M12/M17 A3006 RMK AO2 SLP199 T11171172 56016,M
ALO,2022-01-29 15:54,17.10,3.00,53.25,160.00,9.00,0.00,30.05,1019.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.99,KALO 291554Z 16009KT 10SM CLR M08/M16 A3005 RMK AO2 SLP194 T10831161,M
ALO,2022-01-29 16:54,19.90,6.10,54.44,170.00,11.00,0.00,30.02,1018.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.18,KALO 291654Z 17011KT 10SM CLR M07/M14 A3002 RMK AO2 SLP184 T10671144,M
ALO,2022-01-29 17:54,21.00,9.00,59.23,170.00,14.00,0.00,29.97,1016.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.98,KALO 291754Z 17014KT 10SM CLR M06/M13 A2997 RMK AO2 PRESFR SLP164 T10611128 11061 21139 58030,M
ALO,2022-01-29 18:54,24.10,10.90,56.59,180.00,12.00,0.00,29.95,1015.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.95,KALO 291854Z 18012KT 10SM CLR M04/M12 A2995 RMK AO2 SLP157 T10441117,M
ALO,2022-01-29 19:54,26.10,12.90,56.89,190.00,10.00,0.00,29.92,1014.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.57,KALO 291954Z 19010KT 10SM CLR M03/M11 A2992 RMK AO2 SLP147 T10331106,M
ALO,2022-01-29 20:54,26.10,14.00,59.71,180.00,10.00,0.00,29.88,1013.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.57,KALO 292054Z 18010KT 10SM CLR M03/M10 A2988 RMK AO2 SLP135 T10331100 58028,M
ALO,2022-01-29 21:54,26.10,16.00,65.16,190.00,9.00,0.00,29.88,1013.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.18,KALO 292154Z 19009KT 10SM CLR M03/M09 A2988 RMK AO2 SLP135 T10331089,M
ALO,2022-01-29 22:54,26.10,16.00,65.16,220.00,10.00,0.00,29.89,1013.60,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,15.57,KALO 292254Z 22010KT 10SM FEW120 M03/M09 A2989 RMK AO2 SLP136 T10331089,M
ALO,2022-01-29 23:54,26.10,17.10,68.34,220.00,6.00,0.00,29.87,1013.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.42,KALO 292354Z 22006KT 10SM CLR M03/M08 A2987 RMK AO2 SLP131 T10331083 11028 21061 58003,M
ALO,2022-01-30 00:54,25.00,17.10,71.53,230.00,4.00,0.00,29.87,1012.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.25,KALO 300054Z 23004KT 10SM CLR M04/M08 A2987 RMK AO2 SLP129 T10391083,M
ALO,2022-01-30 01:54,23.00,16.00,74.15,0.00,0.00,0.00,29.86,1012.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.00,KALO 300154Z 00000KT 10SM CLR M05/M09 A2986 RMK AO2 SLP126 T10501089,M
ALO,2022-01-30 02:54,26.10,18.00,71.04,290.00,11.00,0.00,29.85,1012.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.01,KALO 300254Z AUTO 29011KT 10SM CLR M03/M08 A2985 RMK AO2 SLP123 T10331078 58007,M
ALO,2022-01-30 03:54,24.10,17.10,74.27,330.00,11.00,0.00,29.87,1012.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.48,KALO 300354Z AUTO 33011KT 10SM CLR M04/M08 A2987 RMK AO2 SLP127 T10441083,M
